"","routv.result.loc.name.keep.","routv.result.pos.keep.","routv.result.mQTL.lod.keep.","routv.result.mQTL.asymp.p.keep.","routv.result.vQTL.lod.keep.","routv.result.vQTL.asymp.p.keep.","routv.result.mvQTL.lod.keep.","routv.result.mvQTL.asymp.p.keep.","routv.result..m__est__.Intercept...keep.","routv.result.m__est__plotstructure.keep.","routv.result..m__se__.Intercept...keep.","routv.result.m__se__plotstructure.keep.","routv.result..v__est__.Intercept...keep.","routv.result.v__est__plotstructure.keep.","routv.result..v__se__.Intercept...keep.","routv.result.v__se__plotstructure.keep."
"1008","IDP1693",2158.96,1.78095853448761,0.775964203195151,5.24444655102914,0.263122579485725,5.99205693867564,0.648121676910724,62.1115900286608,-1.56200707666309,1.18867493067408,0.794690056873986,5.14549116541109,0.0949181919337937,0.201942532377179,0.134012158499687
"1009","umc2002",2160.63,0.726101710896859,0.948071467393638,2.88292635980694,0.577604641019327,3.38973464612817,0.907576841435153,61.4244456280142,-0.852943367163019,1.23259141043749,0.826490733247332,5.19132108462536,0.0560920280181309,0.193252965258285,0.128461284263956
"1010","IDP685",2161.53,0.630290839000126,0.959638934835759,2.51177901043742,0.642527828078955,3.0571321046114,0.930721157141956,61.2509973820316,-0.700021519178511,1.23996217124884,0.824215377484591,5.21783442369367,0.042100723112664,0.193353902493956,0.127609623869352
"1011","IDP288",2162.9,0.484091020083238,0.975031125741834,2.57891103160157,0.630563451066925,2.99717716199323,0.934534568795193,61.6090569459676,-0.817330299240462,1.23724330872499,0.824944705704964,5.19807051735236,0.0539967738462173,0.206302253527548,0.136338823396009
"1012","gpm150a",2163.32,0.534374616375612,0.970069479407668,2.86854249631253,0.580059950131859,3.35090530808064,0.910447909049019,61.5864116020933,-0.808692573205094,1.23765748814021,0.825120365169439,5.19911377424538,0.0535144730080412,0.205651902585892,0.135907143444729
"1013","gpm332",2165.42,0.0459893908988788,0.999739640117209,2.10175375817573,0.717050196693074,2.14620205876994,0.976198437601958,61.6206774921231,-0.836384562959357,1.23876472993616,0.825511346407887,5.20242308940105,0.0518486432694113,0.202786582496756,0.13401285795595
"1014","gpm542a",2166.02,0.0515211236160745,0.999673840349553,1.63590414083717,0.802325062081657,1.68768898924495,0.989136164092633,61.4602309126513,-0.907929412197877,1.2232405943913,0.816633254199736,5.16841819223173,0.0747054594781568,0.20726911212154,0.136644949263099
"1015","umc102a",2167.93,1.20372724357533,0.877484570971196,0.827958153584839,0.9346610707329,2.22978711518526,0.973144248930054,61.0347216389169,-0.390471589527119,1.13702776365458,0.762295109850359,5.08911305631232,0.107626799641745,0.185224593765081,0.12213298472816
"1016","umc1174",2169.23,1.47167622455118,0.831646545384914,0.76800564599986,0.942685156846576,2.26187607325543,0.971912444550966,61.0546901282784,-0.404095098359745,1.12836808377859,0.755808642463846,5.09062920715604,0.100675099381318,0.176689924145804,0.116438815367039
"1017","umc1600",2171.03,1.00220817699696,0.909460973168307,0.920899541295591,0.921543478861668,1.85528509287406,0.985131453602674,60.8718878473934,-0.451221987053879,1.14187905149384,0.766196039692898,5.08928200617759,0.104415435759678,0.19704774556385,0.129988372670536
"1018","IDP869",2171.1,0.88360235851086,0.926901451283621,0.781889036264771,0.940859469408835,1.62981242176559,0.990336822484476,60.9764453184492,-0.598015550505954,1.15589850953492,0.777752476706685,5.08127103311169,0.113877334927241,0.179641750176659,0.118674511076923
"1019","mmp80",2173.73,4.10702011746283,0.391715961089246,0.79867405593056,0.93862573738761,5.10076581030267,0.746753867559721,60.5052150478703,-0.227607962524787,1.13614196883345,0.763333204779538,5.12138911922714,0.0503015790517856,0.194515426788328,0.129594742892916
"1020","IDP138",2175.2,0.120164605805521,0.998265752003915,2.59005598531139,0.628585669740773,2.7099092206323,0.951223716588984,61.3983975879306,-1.05645241677443,1.15427243544515,0.779271572450819,5.093965624112,0.0879078598648723,0.182438766970913,0.121413222450561
"1021","umc1693a",2175.83,0.18636056265066,0.995919205175981,2.60738256231616,0.625515893669042,2.76967144113009,0.947970098180137,61.1830946254402,-0.934869385992214,1.16164538572135,0.781987822926096,5.10223347020897,0.083527540054147,0.190340418792086,0.126400417689022
"1022","bnlg1601",2176.13,0.150971815804626,0.997290336686593,2.11953329512197,0.713784666932051,2.21431142233118,0.973726524476972,61.1588980538987,-0.885082400982922,1.17751581767403,0.787859567040947,5.12752894639275,0.0734632226003765,0.185844650694535,0.122891163893903
"1023","gpm829",2176.75,0.428993523500538,0.980035034352622,1.15761091573307,0.885027168040541,1.37609445960542,0.994579234038714,60.6764353324191,-0.530568583561318,1.18500847057843,0.796881052667885,5.1641955998472,0.0335612000288361,0.185182953660423,0.12324855425064
"1024","IDP1698",2177.2,1.80565290769069,0.771447957446558,2.70062174931074,0.609105818747071,3.91418491503811,0.864781765105324,60.7426922440644,-0.702505853951387,1.19010167771926,0.79181447075834,5.14272688881607,0.0631653089451489,0.200318547552579,0.132037542705852
"1025","IDP1433",2177.79,1.29172626260284,0.862777722494359,2.33183096915795,0.674979907050861,3.21181849511848,0.9203699491745,60.7242162771465,-0.872728307016151,1.20376292552883,0.802780217286663,5.13773770643193,0.066901456188526,0.201033531332241,0.132629211764059
"1026","gpm158",2177.9,0.610274549087689,0.96191513633077,1.5306720314273,0.821194766972565,2.01118624186276,0.980666990916544,60.8261155987423,-0.974806408541546,1.20524538503696,0.804988317148458,5.12345972248255,0.0812098546398687,0.191222355242854,0.126231462384315
"1027","rz296b",2179.53,0.419264925741542,0.980869457520185,2.62523131393283,0.622360075645415,3.08170956173563,0.929125580136888,60.8145258596793,-0.963061552372959,1.20660029673874,0.807067105936248,5.11408276514061,0.0904832879259169,0.191945029656158,0.126817598912095
"1028","gpm297",2181.77,6.12083890747871,0.1903038693991,1.78561639585066,0.775112845925651,8.23233231319387,0.411110717885144,60.1315225834903,-0.0867470066665706,1.16359083083947,0.773033754078125,5.22744554964361,-0.0428937812342364,0.207881268700813,0.138804891836751
"1029","gpm140",2181.89,5.43436528644787,0.245559348425698,1.70707405117862,0.789432215765668,7.59521306024633,0.473974642165547,60.2912166089026,-0.239853097585694,1.16265862965657,0.7717266789886,5.21709851485145,-0.0327167779625776,0.198806499214256,0.132468249901832
"1030","gpm28b",2182.01,5.62967461249647,0.22856393877001,1.69018502145749,0.792499746442682,7.75212918358846,0.45804991612813,60.2889185745651,-0.237423051225348,1.16253490757226,0.771550565391137,5.217231688607,-0.0328728789459109,0.199119686152555,0.132671526676613
"1031","gpm215",2182.71,5.63316206384717,0.228270025619165,1.65561489550323,0.798763545392932,7.58618597410663,0.474898961922074,60.236856599261,-0.19140684957729,1.1638330359833,0.773513705891737,5.21591575006542,-0.0316205525426848,0.200160386882505,0.133515065382549
"1032","gpm859",2182.72,5.6501645607882,0.226841826909456,1.65345077862814,0.799154943607706,7.59289654961536,0.474211755617531,60.2405783928039,-0.195077861980532,1.1637634622379,0.773410965404883,5.21580027722729,-0.0315094158823517,0.199839590118587,0.13329219638404
"1033","chr109b",2182.84,0.802647680261477,0.938092753802082,3.61853863703207,0.460084597876164,3.98833014044612,0.858174817452186,61.1228904149016,-1.07648614990146,1.16999847728333,0.782788372939599,5.11061984684259,0.073610951276852,0.202415027046567,0.133824457868355
"1034","umc1102",2182.85,0.828717815998568,0.93455710339908,3.68101784567295,0.45089278792098,4.07593725179067,0.850207927188162,61.1229286053454,-1.07644946364086,1.16999715756071,0.782787121743921,5.11062897793451,0.0736003199571267,0.202307972853852,0.133753680327934
"1035","gpm628",2182.99,2.78955180257076,0.593637601552885,1.13153574817863,0.889236974445919,3.89889048108395,0.866128691374826,60.7609522426531,-0.714506720331734,1.16713328058472,0.778496241876087,5.15403736968797,0.0302010093910315,0.194396051295283,0.128814296779386
"1036","gpm271",2183,3.24753556357545,0.517287527817835,1.355046356988,0.851969312118552,4.48430728704626,0.811001054082436,60.6482248694571,-0.601781668499645,1.1660799455878,0.776915860917638,5.1695949772593,0.0146441374849391,0.193745370725452,0.128417088361259
"1037","bnlg1035",2183.46,0.76068249885157,0.943640040454064,0.618456445811319,0.960990839682407,1.3842516175749,0.994467195105066,60.9602655023274,-0.916598404654628,1.1551345749603,0.776519627209053,5.09772996960318,0.0714105952455967,0.200682436953253,0.133323589084591
"1038","AY110352",2185.46,0.17238254927628,0.996492225689754,1.74573738606936,0.782393571101146,1.89705282510754,0.98400686982968,61.1232184997878,-1.08594488980069,1.15900790765547,0.780950363078403,5.07678361451447,0.0927671282939317,0.199153061357191,0.132242296502134
"1039","gpm110",2185.47,0.158631007829096,0.997016004609227,1.76905615051377,0.778138582814461,1.92002206195243,0.983366328948298,61.1323099193722,-1.09796222589864,1.16047083262481,0.782445836017291,5.07571020518213,0.0940342408971907,0.198770556433755,0.132053084771028
"1040","mmc0022",2188.27,0.256402798449388,0.992451914288385,3.278283569623,0.512380379014315,3.43237405325174,0.90437425354794,61.0431239430322,-1.01892835043274,1.15584329129976,0.773024349330726,5.07298953060821,0.0974254273438292,0.210488183327446,0.139520305241234
"1041","php20508",2188.47,5.07480454706481,0.279707843449823,4.26420199012064,0.371429215027208,6.27186999057605,0.616807314036919,61.0041339119347,-1.07087138841161,1.17811013308824,0.788774976623125,5.10986191617156,0.0742785118240738,0.19502192554572,0.129008281263261
"1042","umc1167",2189.27,0.184872539013176,0.995982135534983,0.858005331287946,0.930506794157102,1.01328571427851,0.998163035919206,61.1273985371544,-1.32458070549099,1.1931395939531,0.801508533504348,5.1037097991503,0.0938361812821452,0.18569088711474,0.122998828150604
"1043","gpm24",2194.59,2.39337645675559,0.663824578822693,2.49586103541025,0.645377091752055,4.51612078580323,0.807818114135913,59.7420142680271,0.0104011134960879,1.21117530199849,0.816786215927055,5.21502115126512,-0.0149517110616071,0.190267633131885,0.128179311463954
"1044","gpm847",2194.6,2.41119103429563,0.660605811400745,2.49453594988571,0.645614482366565,4.53581956332767,0.805838865623508,59.7411750999609,0.0112786134935997,1.21097838119504,0.816497354199613,5.21514093024432,-0.0150792370998761,0.190499387037415,0.128315043820671
"1045","IDP4031",2195.19,1.4321536523343,0.838587746999334,3.37765184780229,0.496723728814352,4.49140667872434,0.810292225766533,60.4279513730012,-0.673164448351634,1.21057016746182,0.816088019891056,5.11244164851901,0.0872487796842587,0.193888565909361,0.129266842028956
"1046","umc1501",2195.48,0.513223247841494,0.972200993286554,2.19423297957208,0.700085233838807,2.61866602596267,0.955967504183571,60.659547571409,-0.828679842519209,1.23091425102047,0.830932705204603,5.09907247797033,0.0943388730225451,0.220478409958808,0.146654300799773
"1047","IDP474",2195.49,0.51177893926257,0.972344214231005,2.19640727853813,0.699687081381083,2.62064100865968,0.955867694405622,60.6599447494686,-0.829075467194865,1.23090769533569,0.830923153374557,5.09948064499875,0.0939303011433866,0.222794629417736,0.148193644604012
"1048","AY112215",2196.29,0.382094175529866,0.983916481706367,0.910779782999717,0.923009215622098,1.28935431120007,0.995678138578913,61.1487278780825,-1.45999628961636,1.27609186953119,0.862414313082505,5.12709112076988,0.0786854077026739,0.19644673750967,0.131060129811435
"1049","IDP3883",2196.77,0.109520064067219,0.998554297270411,0.320074658857775,0.988481705095534,0.424503613079897,0.999928597311914,61.7059814283307,-1.46835560297079,1.25920887758468,0.856933997514279,5.05201778655254,0.100423422272546,0.207259676570221,0.138728472917286
"1050","IDP2414",2197.1,0.598458712939552,0.963234804832827,2.21056274654912,0.69709592924813,2.95973430300043,0.936858941259776,61.4003314822302,-1.15812134227087,1.2535868716492,0.851365524340499,5.04582264485268,0.109570447659696,0.199195209421925,0.133357706149022
"1051","psr119a",2197.99,0.354406766172499,0.986036633053225,0.73127835392429,0.947416382656138,0.928002012512021,0.998663607166161,61.4752510483185,-1.24879326881809,1.26333393621615,0.863296185027527,5.07774319694206,0.0780049522212924,0.207529035646848,0.139830940031574
"1052","gpm370",2200.06,0.324027954453039,0.988210753943021,1.10265537687479,0.893850672310214,1.46456804515168,0.99328071659995,61.409248986227,-1.19958294666427,1.23367641568066,0.837115388467297,5.06551051077577,0.0870645640656607,0.210988819360095,0.140979025856535
"1053","cdo105",2200.69,4.03482317718399,0.401313559001244,3.78879172233396,0.435343695417238,6.17797520078545,0.627303585675507,61.8274080039461,-1.48613300177868,1.22955442423489,0.843261552458796,5.02894696582437,0.11463874206344,0.190987519205283,0.129095159064762
"1054","AY111507",2201.39,0.091780176769562,0.998978715577128,2.58362994886177,0.629725728784519,2.64331542707988,0.95471268700441,61.3851250061049,-1.05356931431514,1.21111411057524,0.818972329059418,5.0564663661849,0.0863426404581858,0.191848259924296,0.127952008674294
"1055","AY111541",2204.69,0.0495674948719289,0.999697910422388,0.696377806330678,0.95177485918333,0.764024968034077,0.999345005092651,61.9456099434869,-1.37832776448515,1.22938717351455,0.833887645387116,5.05831708444016,0.0980747242854632,0.205776507946956,0.137272172342076
"1056","IDP277",2213.88,1.17071721415921,0.882895903580285,1.82562605521553,0.767790722497667,3.00031703069952,0.934337648669816,63.2927448958476,-1.94241216004002,1.18715412044357,0.818338768561757,4.9743057053619,0.155432406033701,0.184476797135037,0.124438345196888
"1057","umc26a",2214.29,1.09144499308662,0.895627167595949,0.142566912005829,0.997576905691079,1.23020477645243,0.996334450815787,63.5726730879079,-2.21514827507653,1.19869452445964,0.835781362799337,4.97340066460652,0.15412873020183,0.18900383716487,0.128581039811628
"1058","IDP3796",2214.3,0.77344991541379,0.941971616298664,3.4473529727955,0.485928459139076,4.37286564064104,0.822013633103864,63.2652906715505,-1.90775879658963,1.18505392070707,0.816097481319813,4.9659337531607,0.161595028793039,0.183570351050728,0.12375752316079
"1059","myb2",2216.9,5.03642885233632,0.283580050510953,0.274012594267259,0.991429394842203,8.53296162772923,0.383211106538268,62.8426410949926,-1.38075214103364,1.26340291848372,0.880764347505444,5.04247193630743,0.116801502760263,0.20447475703696,0.139680569298301
"1060","IDP1974",2219.93,1.73950999653568,0.783528695611384,0.00261922910670381,0.999999143203196,1.99260748794294,0.981237635395091,62.6520533033063,-1.35709458388978,1.23052032647542,0.868107018838459,4.97220143620809,0.152551117176783,0.204225880587474,0.140459620600248
"1061","gpm789a",2221.06,3.77151550392657,0.437810008104198,0.0844294384329567,0.99913364289771,5.51931455538749,0.700899176670463,62.092047638884,-1.1429586075644,1.20922638604987,0.845756818204163,4.99927013564687,0.134281407931053,0.216215920813722,0.14785931515936
"1062","umc2265",2224.1,0.342837640031022,0.986883639891558,1.77294530060922,0.777428276877348,2.14417755587347,0.976269660937263,63.1188926738164,-2.34939211509055,1.27886397357744,0.899600492950687,4.97500588644698,0.16463631392458,0.213059222910944,0.145827384320025
"1063","gpm402b",2224.45,3.90006546963033,0.419699429487531,0.0563599342917604,0.999610325824664,5.62014391575233,0.689695793866774,62.3433355077581,-1.68899094487795,1.25402096153922,0.872718885365236,5.01291935740784,0.12841273408808,0.207364921085037,0.141263806879626
"1064","gpm375a",2224.86,2.18941368167106,0.700967868241801,0.0094620012047621,0.999988844051105,2.33341784006629,0.969046827747293,62.6513512684511,-2.02913868650391,1.2660806842076,0.885444849893191,4.98631815939408,0.162627605500478,0.199935205779151,0.136112870420735
"1065","sps2",2228.4,2.40707005541167,0.661349968501591,1.91174310857603,0.751987443704235,3.74311623987347,0.87952489723477,63.6752103532705,-2.85951387745695,1.31059460154879,0.93937693753121,4.92418083212499,0.223664388984828,0.237831640946926,0.165074384388394
"1066","csu636",2231.2,0.852845507745061,0.931226248597636,0.160157597604753,0.996959832224051,0.88895127549902,0.998857312897266,62.9210529070545,-2.1607519411362,1.28732977830996,0.907358548873848,4.95801337916274,0.193819338409772,0.22231560710712,0.151827369170143
"1067","umc1973",2241.5,0.380093460526123,0.984074026297864,0.345463749241491,0.986693413952455,0.724728573490583,0.999461422371686,62.6593977653806,-1.42629734214469,1.20944028187906,0.850043448766162,4.86133103671337,0.21930173086226,0.211704845686758,0.143505911134362
"1068","IDP667",2241.96,2.41484909585848,0.659945465839833,0.776860061903429,0.941523099612795,2.92741946573155,0.938829393184239,63.2704915702614,-2.03242245828914,1.2307257613443,0.880070452261146,4.83860703061229,0.242118596308616,0.201177136461975,0.138274736668175
"1069","IDP3838",2244.59,3.53979551585949,0.471853204631312,2.9531309689964,0.56569921208727,4.96681872605916,0.761116642284845,63.3037488751681,-2.07272913088975,1.22297233843127,0.867771377687937,4.82892485503415,0.254194461510441,0.197529074799019,0.134819762774983
"1070","AY106230",2248,1.72813211045362,0.78560127244051,0.755454233002776,0.94431829554516,2.34096331847464,0.968734950631084,63.0798331204725,-1.7296623943281,1.20895029969314,0.856144010086683,4.86166611415896,0.233073006954752,0.192778123093849,0.131534470195536
"1071","gpm397a",2252.28,2.26200439744593,0.68769502714184,0.447231402889072,0.978430485998311,3.68117325348361,0.884683179475252,63.3266610865265,-1.9944271705616,1.20096187561965,0.84867427702957,4.87990435951765,0.21310532389042,0.195011949165543,0.133061429269865
"1072","AY111296",2255,2.08987584097641,0.719232585993618,1.70805387540714,0.789254112306505,3.72997446770122,0.880627483494154,62.9720681204315,-1.40222336811522,1.16767414613409,0.816226769470664,4.87807303923593,0.211008520780811,0.189670628130534,0.128045469645816
"1073","AI770873",2258.2,0.651704988598022,0.957148382585157,0.277579791786992,0.991215122422787,0.967310710490047,0.998446589855591,62.933243067048,-1.344951253639,1.17403836185092,0.825934693385668,4.88215130051155,0.205697799618531,0.189070326589189,0.128535876841517
"1074","mmp184",2259.2,1.23451153341937,0.872384488543886,1.79357861013417,0.773656975510669,2.93320942376537,0.938478772834734,63.2042132238862,-1.6285564317331,1.18030709249225,0.836330192111195,4.84528722082522,0.242717488233496,0.19778719307466,0.134818030657944
"1075","npi296",2259.8,2.15330466333845,0.70758664505819,1.36672792320462,0.849956750856639,3.0271810803787,0.93264021383523,63.2178472451554,-1.66757346623753,1.1936106065475,0.844360156664213,4.86805113000286,0.229653113719656,0.19477497809111,0.132777385744989
"1076","umc1539",2260.4,3.17079511838879,0.529660910658624,2.89758722227668,0.575107607929319,4.38542680473419,0.820783344141694,63.1500516683465,-1.60195970348414,1.19369045439432,0.843903024676449,4.868731211635,0.22963483478051,0.199638759776557,0.135926059413156
"1077","IDP1434",2260.61,4.20318881389935,0.379205083492765,4.13861687522688,0.387571021376414,6.12427897882316,0.633313000613588,63.3008377452207,-1.7513708335579,1.20109463523902,0.85417599109996,4.84979565832696,0.24824556285363,0.19433886044008,0.133070566647636
"1078","bnl5.37b",2260.9,4.38126996091459,0.356858822701065,3.73249345014168,0.443417589732106,6.22248385535929,0.622325859399495,63.5467026208542,-2.00910470102617,1.21135993532421,0.859621472928181,4.8452970770116,0.255910858328717,0.195616376711483,0.133980100127932
"1079","umc1311",2264.9,0.57533454353579,0.96576474769888,0.178654305684915,0.996240147837149,0.763417408990931,0.999346929432932,62.9175808603843,-1.70787982208558,1.21514623650925,0.848635846563415,4.88894445731755,0.230659873682217,0.19297282546051,0.129746757040863
"1080","umc1730",2268.5,0.387460253104395,0.983490636495784,0.316781574848689,0.988705272185017,0.699795649705855,0.999527164569162,61.0983960413482,-0.870531457599207,1.21654057328219,0.853412898234051,4.86235351719453,0.243288563200348,0.190052915926616,0.128115975946152
"1081","gpm325b",2268.6,0.345405674269056,0.986697633683808,0.520988798791697,0.971425814472152,0.832392382256701,0.999101729880325,61.0595759201244,-0.829518234538405,1.21353906189714,0.854877524358371,4.83410820064864,0.267291942721089,0.189140032848589,0.127760026267408
"1082","gpm249a",2268.84,0.332538970934611,0.9876179911544,0.439036535770657,0.979157912652172,0.779684880855133,0.999294007751934,60.8498312205179,-0.619750813683225,1.22043071029877,0.864601045829816,4.85200587973434,0.249484771549082,0.188678787851561,0.128246347860468
"1083","umc1027",2271.3,0.207862523301304,0.994959169114111,0.760865666486948,0.94361622578982,0.966770976937931,0.998449724962845,61.1636277780661,-0.861112072292508,1.2033577094314,0.846783186915679,4.84658367216897,0.268291098720837,0.185064436627718,0.124458401000074
"1084","lim486",2275.4,0.0556150028101638,0.999620464692628,0.509678160610522,0.972551995793624,0.567290222435871,0.999784813485567,61.8237174677205,-1.03323437331284,1.16003786269273,0.813233963104553,4.84651440172114,0.268568599243324,0.198660506210418,0.133244473351821
"1085","IDP73",2279.93,0.762248457877411,0.943436326655412,3.87555110950886,0.423110089974846,4.11351395945893,0.846739278231285,61.7560124099576,-1.08570064583927,1.17374957750717,0.841977475136482,4.7636924735287,0.33101407731978,0.187139304505705,0.127197472791354
"1086","rz538b",2281.2,1.25673229155024,0.868672583827473,1.12125684309645,0.890885072363761,2.36448093640609,0.967751058519095,60.9611015651934,-0.644388680525728,1.15011605951959,0.806470190661113,4.83186722972819,0.26790647674535,0.184680579513893,0.123879590911434
"1087","gpm938a",2283.44,1.4346434473114,0.838152022514201,2.01597082564381,0.732821244233051,3.65669684229123,0.886694105676584,61.0507647996854,-0.687461865768935,1.14746314676607,0.805518680024635,4.81565334958806,0.275948296027417,0.180559950516112,0.121092448573571
"1088","gpm820b",2284.1,0.945503001663397,0.917943827477923,0.835811254920639,0.933583609089873,1.75945258191699,0.98751919774551,60.5868105984786,-0.237338854109928,1.17310437327715,0.840495928787922,4.82998149328963,0.264362213780589,0.188347817317447,0.129147030235616
"1089","AY106026",2285.44,0.396107513001052,0.982794351266456,2.73867853854012,0.602463532554579,2.96152214125751,0.936748960589296,61.0523953406012,-0.636628781045198,1.13844002938803,0.797074243282891,4.84140638104163,0.260078107858453,0.178395961199937,0.119818772707726
"1090","asg39",2286.2,0.41854077925238,0.980930963329417,0.441127929587653,0.978973263694265,0.815789021053323,0.999165840202789,61.2751970033408,-0.852570297637104,1.13565488393666,0.793195725668081,4.863917255972,0.236849509354215,0.177014487036088,0.118948625269153
"1091","IDP249",2286.76,1.44141006584122,0.836966759431906,2.78955007910308,0.593637899496551,3.5641703367168,0.894152728233732,61.3810900911694,-0.958726338183862,1.14360458624958,0.804526697107631,4.83672493360058,0.264081741105708,0.176414696302044,0.11886962498796
"1092","BE639846",2293.7,0.0672055665006754,0.999447916019871,3.80404052395761,0.433175151662419,3.83158418609343,0.871989764185418,61.1958705249655,-0.868701630626327,1.20714365915605,0.843406594055771,4.7822215615748,0.318109723479039,0.185108468247822,0.123640577543321
"1093","IDP854",2296.28,1.64041183120832,0.801511242285752,1.51512077512812,0.82395967899452,2.30593984031815,0.970167004577707,61.7758586449254,-1.27506479008707,1.23047766083599,0.854997105774317,4.87944361332167,0.257278608623451,0.187807987565064,0.125101268893214
"1094","IDP522",2296.32,1.62003546856906,0.805186709566219,1.50400456528584,0.825931872851098,2.2822597863974,0.9711127881654,61.8517120707654,-1.31254983356812,1.23099439275865,0.85513486124136,4.87992433071959,0.25697913611532,0.188692698817125,0.125663151857624
"1095","gpm799",2296.55,0.220307932938169,0.994360708603943,1.32682078629798,0.856808838167446,1.70582148727829,0.988741159949644,61.5508471410844,-1.02825198038424,1.22731315265611,0.848554058459515,4.90982576674399,0.230490879857339,0.189913548970244,0.126255336362497
"1096","umc2266",2304.4,0.467857484616069,0.976553674680334,3.53636284598391,0.472370877561933,4.08923896895311,0.848983536461789,62.6661504344636,-1.52901096668212,1.25983121817554,0.867890448829695,4.9688793315071,0.207777762220146,0.226164543508639,0.150450194438425
"1097","gpm274",2306.41,0.796559462107537,0.938908720734444,3.42335438527708,0.489627755660406,3.9994212631038,0.857175672401968,61.6598389576606,-0.765549728311761,1.24010965509431,0.842470819890175,4.99634499976561,0.163968682743624,0.217622246370108,0.143783930633906
"1098","gpm44b",2312.52,0.692988845198588,0.952190716796579,2.06588393982147,0.723642364924255,2.75892646496854,0.948563609840454,62.0975564285561,-1.29728548370923,1.25367894926503,0.864678042403459,4.88691759907121,0.225340215500068,0.209915625878318,0.139486467136728
"1099","gpm425a",2316.97,1.21247424864895,0.876040574952073,2.44438873024121,0.654620759160102,3.66809246216148,0.885759812958259,62.4490270164875,-1.65923240051815,1.30357747429642,0.914975827042979,4.82969912295426,0.272886244258429,0.229204907327291,0.153725028644041
"1100","AY110055",2320.4,0.0730718524522549,0.999348599416547,1.7088201925663,0.789114807807018,1.78001500607114,0.987029150782356,62.3667834518293,-1.62846897308102,1.30011243429841,0.912108595347247,4.82903189251569,0.27458975473716,0.229285249850944,0.153724935274872
"1101","IDP4064",2321.06,0.219642166415786,0.994393508191052,0.580286712863251,0.965228888883385,0.744898016100133,0.999403686652112,62.3139251753651,-1.57997707633146,1.30103501272848,0.913449078786727,4.82552718719878,0.278015733240601,0.227258514488002,0.152527376461634
"1102","mmp27",2321.5,0.712796417733411,0.949741536635901,2.65828582657569,0.616533535195522,3.16933129735119,0.923285803721752,62.4474859945344,-1.67614581354472,1.29852542956484,0.911544713373362,4.82391185223583,0.277099405237027,0.214971582521434,0.144139711582202
"1103","jpsb79",2321.6,0.443603835323159,0.978753782666494,2.33396467712926,0.674592302947721,2.74922385856555,0.949096336758229,62.4392112580701,-1.67580799213897,1.29846659572027,0.911558578930993,4.82319777594457,0.277536090460406,0.215516696126852,0.14450507298524
"1104","IDP434",2323.11,1.59726158038715,0.809284231442066,3.24539490536384,0.517630245982178,4.33695589989466,0.825514850701045,62.573813510802,-1.6496477116177,1.27003980457247,0.905075868445401,4.77391915240519,0.316661309373971,0.216699804661856,0.146997510806907
"1105","psr754a",2330,0.652274033434505,0.957081432771338,1.99461539589163,0.736749323719895,2.42345323635034,0.965204868768355,63.4472350957395,-2.59583869469478,1.33492244353257,0.936682445275775,4.86093119335437,0.251534916217277,0.229254728122961,0.154184888595695
"1106","IDP842",2331.19,7.30142673708534,0.120791090768202,4.45689290591246,0.347689511518038,7.70958825633716,0.46234017061541,63.74317105109,-2.88934535029801,1.34150169573735,0.946646646070121,4.83125551470675,0.280736475162933,0.246039868375675,0.166041098461295
"1107","umc2268",2331.2,2.76692449505586,0.597555512775645,0.383442721059262,0.983809914258878,3.21217585857473,0.920345192742857,63.8779537283599,-3.0258358783584,1.3438262004526,0.94953942806659,4.86207464822784,0.250933577368098,0.237026267167321,0.160620896952979
"1108","gpm298",2334.98,1.21715118324737,0.875266795525691,0.968180121332735,0.914581925648658,2.58059572313843,0.957866600803098,63.0945837378372,-2.51593022570943,1.31713024726194,0.912738251359041,4.86128988109515,0.230743113349784,0.225397178701651,0.150340929074097
"1109","gpm753d",2336,1.28582469139368,0.863775952347094,0.626195466397852,0.960108763509815,2.15197559393195,0.975994609029082,63.1132437449178,-2.00436134477897,1.16403278286174,0.801124237683692,4.89705566921709,0.181616883890127,0.19667630321267,0.131381213816214
"1110","gpm716d",2336.23,1.26804047339333,0.866774129651081,0.604410253901212,0.962572348865733,2.10100800275438,0.977757640203556,63.1065408108501,-2.00743109236523,1.163981579787,0.801217309395122,4.89558601583095,0.182641249824151,0.198446638871907,0.13256391240067
"1111","lim331a",2338.21,2.42283720375255,0.65850419256639,0.573966515358291,0.965912201181752,2.80683016365584,0.945888855481854,64.4368767284073,-3.06321504821069,1.31222152792023,0.91781868875053,4.8836928442203,0.237116965603394,0.205785283105272,0.138400049782868
"1112","gpm37",2338.62,5.95475441379743,0.202552817744918,0.152962390735496,0.997220244689689,8.51148217688086,0.3851646960748,64.6768493411579,-3.36503267917675,1.39807051151733,0.976233269837036,4.96062511025532,0.217950936856596,0.226710062611178,0.15269866629567
"1113","umc1644",2343.2,1.03564141806516,0.904344283035904,0.127014828473479,0.9980667840147,1.16704842677208,0.996956834013589,64.742855483613,-3.37274609079187,1.47715974472281,1.03293526321838,5.01251471188305,0.163786362512072,0.26658708998742,0.181414813733878
"1114","gpm588a",2347.02,0.107343146628194,0.998610194651584,1.35441064096312,0.852078677500851,1.39014963516784,0.99438523044739,61.7609069873676,-1.86948190032941,1.46457490198038,1.01971667122154,5.20261642738782,0.0813364559383405,0.232904362512011,0.159208230316093
